id,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,state_orig_time,hpi_orig_time,default_time,payoff_time,status_time,lgd_time,recovery_res
11139,636,95,0,CA,222.39,0,0,0,,
11139,636,95,0,CA,222.39,0,0,0,,
11139,636,95,0,CA,222.39,0,0,0,,
11139,636,95,0,CA,222.39,0,0,0,,
11139,636,95,0,CA,222.39,0,0,0,,
11139,636,95,0,CA,222.39,1,0,1,0.978744974,8108.58
11150,644,80,0,UT,222.39,0,0,0,,
11150,644,80,0,UT,222.39,0,0,0,,
11150,644,80,0,UT,222.39,0,0,0,,
11150,644,80,0,UT,222.39,0,1,2,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,0,0,0,,
11165,613,80,0,OR,219.67,1,0,1,0.490723152,100031.14
11166,615,90,0,NV,219.67,0,0,0,,
11166,615,90,0,NV,219.67,1,0,1,0.434405077,290149.76
11173,610,85,0,NJ,219.67,0,0,0,,
11173,610,85,0,NJ,219.67,0,0,0,,
11173,610,85,0,NJ,219.67,0,0,0,,
11173,610,85,0,NJ,219.67,1,0,1,1.135363873,-71739.86
11186,607,76.5,0,AZ,219.67,0,0,0,,
11186,607,76.5,0,AZ,219.67,0,0,0,,
11186,607,76.5,0,AZ,219.67,0,0,0,,
11186,607,76.5,0,AZ,219.67,0,0,0,,
11186,607,76.5,0,AZ,219.67,0,0,0,,
11186,607,76.5,0,AZ,219.67,0,0,0,,
11186,607,76.5,0,AZ,219.67,0,0,0,,
11186,607,76.5,0,AZ,219.67,0,0,0,,
11186,607,76.5,0,AZ,219.67,0,0,0,,
11186,607,76.5,0,AZ,219.67,0,0,0,,
11186,607,76.5,0,AZ,219.67,0,0,0,,
11186,607,76.5,0,AZ,219.67,0,0,0,,
11186,607,76.5,0,AZ,219.67,0,0,0,,
11186,607,76.5,0,AZ,219.67,1,0,1,0.643219318,147108.76
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11206,636,70,0,PA,219.67,0,0,0,,
11215,593,90,0,MD,219.67,0,0,0,,
11215,593,90,0,MD,219.67,0,0,0,,
11215,593,90,0,MD,219.67,0,0,0,,
11215,593,90,0,MD,219.67,0,0,0,,
11215,593,90,0,MD,219.67,0,0,0,,
11215,593,90,0,MD,219.67,0,0,0,,
11215,593,90,0,MD,219.67,0,0,0,,
11215,593,90,0,MD,219.67,0,0,0,,
11215,593,90,0,MD,219.67,0,0,0,,
11215,593,90,0,MD,219.67,0,0,0,,
11215,593,90,0,MD,219.67,1,0,1,1.002801589,-420.02
11222,565,78.4,8.775,VA,217.37,0,0,0,,
11222,565,78.4,8.775,VA,217.37,0,0,0,,
11222,565,78.4,8.775,VA,217.37,0,0,0,,
11222,565,78.4,8.775,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.62,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,0,0,0,,
11222,565,78.4,6.625,VA,217.37,1,0,1,0,160158.59
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11225,640,55.9,7.2,CA,217.37,0,0,0,,
11229,619,74.7,0,CA,217.37,0,0,0,,
11229,619,74.7,0,CA,217.37,0,0,0,,
11229,619,74.7,0,CA,217.37,0,0,0,,
11229,619,74.7,0,CA,217.37,1,0,1,0.013188976,250650
11234,664,85,8.788,OR,217.37,0,0,0,,
11234,664,85,8.788,OR,217.37,0,0,0,,
11234,664,85,8.788,OR,217.37,0,0,0,,
11234,664,85,8.788,OR,217.37,0,0,0,,
11234,664,85,8.788,OR,217.37,1,0,1,0.76101361,145015.35
11256,646,82.5,0,NJ,80.25,0,0,0,,
11256,646,82.5,0,NJ,80.25,0,1,2,,
11258,664,80.2,0,AZ,81.57,0,0,0,,
11258,664,80.2,0,AZ,81.57,0,1,2,,
11262,661,100,0,AZ,87.03,0,0,0,,
11262,661,100,0,AZ,87.03,0,1,2,,
11276,621,80.7,0.95,FL,226.29,0,0,0,,
11276,621,80.7,0.95,FL,226.29,0,0,0,,
11276,621,80.7,0.95,FL,226.29,0,0,0,,
11276,621,80.7,0.95,FL,226.29,0,0,0,,
11276,621,80.7,0.95,FL,226.29,0,0,0,,
11276,621,80.7,0.95,FL,226.29,0,0,0,,
11276,621,80.7,0.95,FL,226.29,0,0,0,,
11276,621,80.7,0.95,FL,226.29,0,0,0,,
11276,621,80.7,0.95,FL,226.29,0,0,0,,
11276,621,80.7,0.95,FL,226.29,0,0,0,,
11276,621,80.7,0.95,FL,226.29,0,0,0,,
11276,621,80.7,0.95,FL,226.29,1,0,1,0.61070828,59587.05
11278,653,73.6,0.95,MI,226.29,0,0,0,,
11278,653,73.6,0.95,MI,226.29,0,0,0,,
11278,653,73.6,0.95,MI,226.29,0,0,0,,
11278,653,73.6,0.95,MI,226.29,0,0,0,,
11278,653,73.6,0.95,MI,226.29,0,0,0,,
11278,653,73.6,0.95,MI,226.29,0,0,0,,
11278,653,73.6,0.95,MI,226.29,0,0,0,,
11278,653,73.6,0.95,MI,226.29,0,0,0,,
11278,653,73.6,0.95,MI,226.29,0,0,0,,
11278,653,73.6,0.95,MI,226.29,0,0,0,,
11278,653,73.6,0.95,MI,226.29,0,0,0,,
11278,653,73.6,0.95,MI,226.29,0,0,0,,
11278,653,73.6,0.95,MI,226.29,0,0,0,,
11278,653,73.6,0.95,MI,226.29,1,0,1,0.647591712,81929.87
11285,684,65,1.575,FL,226.29,0,0,0,,
11285,684,65,1.575,FL,226.29,0,0,0,,
11285,684,65,1.575,FL,226.29,0,0,0,,
11285,684,65,1.575,FL,226.29,0,0,0,,
11285,684,65,1.575,FL,226.29,0,0,0,,
11285,684,65,1.575,FL,226.29,0,0,0,,
11285,684,65,1.575,FL,226.29,0,0,0,,
11285,684,65,1.575,FL,226.29,0,0,0,,
11285,684,65,1.575,FL,226.29,0,0,0,,
11285,684,65,1.575,FL,226.29,0,0,0,,
11285,684,65,1.575,FL,226.29,0,0,0,,
11285,684,65,1.575,FL,226.29,1,0,1,0.838089226,33695.8
11288,711,75,0.95,FL,226.29,0,0,0,,
11288,711,75,0.95,FL,226.29,0,0,0,,
11288,711,75,0.95,FL,226.29,0,0,0,,
11288,711,75,0.95,FL,226.29,0,0,0,,
11288,711,75,0.95,FL,226.29,0,0,0,,
11288,711,75,0.95,FL,226.29,0,1,2,,
11289,801,76.9,0.95,FL,226.29,0,0,0,,
11289,801,76.9,0.95,FL,226.29,0,0,0,,
11289,801,76.9,0.95,FL,226.29,0,0,0,,
11289,801,76.9,0.95,FL,226.29,0,0,0,,
11289,801,76.9,0.95,FL,226.29,0,0,0,,
11289,801,76.9,0.95,FL,226.29,0,0,0,,
11289,801,76.9,0.95,FL,226.29,0,0,0,,
11289,801,76.9,0.95,FL,226.29,0,0,0,,
11289,801,76.9,0.95,FL,226.29,0,0,0,,
11289,801,76.9,0.95,FL,226.29,0,0,0,,
11289,801,76.9,0.95,FL,226.29,0,0,0,,
11289,801,76.9,0.95,FL,226.29,1,0,1,0.798959457,32622.67
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11294,761,74.9,6.75,IN,219.67,0,0,0,,
11316,661,95,9,FL,212.73,0,0,0,,
11316,661,95,9,FL,212.73,0,0,0,,
11316,661,95,9,FL,212.73,0,0,0,,
11316,661,95,9,FL,212.73,0,0,0,,
11316,661,95,9,FL,212.73,0,0,0,,
11316,661,95,9,FL,212.73,0,0,0,,
11316,661,95,9,FL,212.73,1,0,1,0,417048.83
11319,664,80,7,CA,217.37,0,0,0,,
11319,664,80,7,CA,217.37,0,0,0,,
11319,664,80,7,CA,217.37,0,0,0,,
11319,664,80,7,CA,217.37,0,0,0,,
11319,664,80,7,CA,217.37,0,0,0,,
11319,664,80,7,CA,217.37,1,0,1,0.639153141,168876.33
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11321,643,80,6.75,CA,217.37,0,0,0,,
11326,653,74,5.75,CA,217.37,0,0,0,,
11326,653,74,5.75,CA,217.37,0,0,0,,
11326,653,74,5.75,CA,217.37,0,0,0,,
11326,653,74,5.75,CA,217.37,0,0,0,,
11326,653,74,5.75,CA,217.37,1,0,1,0.653397656,144879.78
11338,739,90,9.125,NJ,132.76,0,0,0,,
11338,739,90,9.125,NJ,132.76,0,0,0,,
11338,739,90,9.125,NJ,132.76,0,1,2,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11341,647,80,6.875,OR,144.84,0,0,0,,
11343,774,80,7.5,MA,191.42,0,1,2,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11371,667,79.4,6.25,IL,221.91,0,0,0,,
11373,719,70,6.875,OH,221.91,0,0,0,,
11373,719,70,6.875,OH,221.91,0,0,0,,
11373,719,70,6.875,OH,221.91,0,0,0,,
11373,719,70,6.875,OH,221.91,0,0,0,,
11373,719,70,6.875,OH,221.91,0,0,0,,
11373,719,70,6.875,OH,221.91,0,0,0,,
11373,719,70,6.875,OH,221.91,0,0,0,,
11373,719,70,6.875,OH,221.91,0,0,0,,
11373,719,70,6.875,OH,221.91,0,0,0,,
11373,719,70,6.875,OH,221.91,0,0,0,,
11373,719,70,6.875,OH,221.91,0,0,0,,
11373,719,70,6.875,OH,221.91,0,0,0,,
11373,719,70,6.875,OH,221.91,0,0,0,,
11373,719,70,6.875,OH,221.91,0,0,0,,
11373,719,70,6.875,OH,221.91,1,0,1,0.959381603,2473.66
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,0,0,,
11379,679,70.1,7.75,NC,221.91,0,1,2,,
11386,614,90,8,GA,199.21,0,0,0,,
11386,614,90,8,GA,199.21,0,0,0,,
11386,614,90,8,GA,199.21,0,0,0,,
11386,614,90,8,GA,199.21,0,0,0,,
11386,614,90,8,GA,199.21,0,0,0,,
11386,614,90,8,GA,199.21,0,0,0,,
11386,614,90,8,GA,199.21,0,0,0,,
11386,614,90,8,GA,199.21,0,0,0,,
11386,614,90,8,GA,199.21,0,0,0,,
11386,614,90,8,GA,199.21,1,0,1,0,211554.72
11388,708,95,8.625,KS,132.76,0,0,0,,
11388,708,95,8.625,KS,132.76,0,0,0,,
11388,708,95,8.625,KS,132.76,0,0,0,,
11388,708,95,8.625,KS,132.76,0,0,0,,
11388,708,95,8.625,KS,132.76,0,1,2,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,0,0,0,,
11397,660,95,6.5,TX,149.7,1,0,1,0.197576962,55437.53
11399,692,80,6,PA,155.77,0,0,0,,
11399,692,80,6,PA,155.77,0,0,0,,
11399,692,80,6,PA,155.77,0,0,0,,
11399,692,80,6,PA,155.77,0,0,0,,
11399,692,80,6,PA,155.77,0,1,2,,
11401,717,73.8,6.75,PA,142.18,0,0,0,,
11401,717,73.8,6.75,PA,142.18,0,0,0,,
11401,717,73.8,6.75,PA,142.18,0,0,0,,
11401,717,73.8,6.75,PA,142.18,0,0,0,,
11401,717,73.8,6.75,PA,142.18,0,0,0,,
11401,717,73.8,6.75,PA,142.18,0,0,0,,
11401,717,73.8,6.75,PA,142.18,0,1,2,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,0,0,0,,
11404,618,80,6.25,MI,144.84,1,0,1,0.693617202,178168.8
11407,695,80,6.25,ME,149.7,0,0,0,,
11407,695,80,6.25,ME,149.7,0,0,0,,
11407,695,80,6.25,ME,149.7,0,0,0,,
11407,695,80,6.25,ME,149.7,0,1,2,,
11451,587,80,6.125,NJ,167.91,0,0,0,,
11451,587,80,6.125,NJ,167.91,0,0,0,,
11451,587,80,6.125,NJ,167.91,0,0,0,,
11451,587,80,6.125,NJ,167.91,0,0,0,,
11451,587,80,6.125,NJ,167.91,0,0,0,,
11451,587,80,6.125,NJ,167.91,0,1,2,,
11455,671,61.5,5.75,,179.45,0,0,0,,
11455,671,61.5,5.75,,179.45,0,0,0,,
11455,671,61.5,5.75,,179.45,0,0,0,,
11455,671,61.5,5.75,,179.45,0,0,0,,
11455,671,61.5,5.75,,179.45,0,0,0,,
11455,671,61.5,5.75,,179.45,0,0,0,,
11455,671,61.5,5.75,,179.45,0,0,0,,
11455,671,61.5,5.75,,179.45,0,0,0,,
11455,671,61.5,5.75,,179.45,0,0,0,,
11455,671,61.5,5.75,,179.45,0,0,0,,
11455,671,61.5,5.75,,179.45,0,0,0,,
11455,671,61.5,5.75,,179.45,0,0,0,,
11455,671,61.5,5.75,,179.45,0,0,0,,
